danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,song_name,artist_name,hot?
0.709,0.357,5,-9.289,1,0.214,0.478,0.000294,0.112,0.544,75.494,audio_features,4XJRpBOG0bU3Nxnvam3FnC,spotify:track:4XJRpBOG0bU3Nxnvam3FnC,https://api.spotify.com/v1/tracks/4XJRpBOG0bU3Nxnvam3FnC,https://api.spotify.com/v1/audio-analysis/4XJRpBOG0bU3Nxnvam3FnC,129480,4,love you better,future,hot
0.835,0.679,7,-5.329,0,0.0364,0.583,1.98e-06,0.218,0.85,124.98,audio_features,5ww2BF9slyYgNOk37BlC4u,spotify:track:5ww2BF9slyYgNOk37BlC4u,https://api.spotify.com/v1/tracks/5ww2BF9slyYgNOk37BlC4u,https://api.spotify.com/v1/audio-analysis/5ww2BF9slyYgNOk37BlC4u,162638,4,la bachata,manuel turizo,hot
0.698,0.895,0,-4.439,1,0.0628,0.172,1.45e-05,0.409,0.838,114.914,audio_features,3i0FkJYlU4MFfYkjFHXXAM,spotify:track:3i0FkJYlU4MFfYkjFHXXAM,https://api.spotify.com/v1/tracks/3i0FkJYlU4MFfYkjFHXXAM,https://api.spotify.com/v1/audio-analysis/3i0FkJYlU4MFfYkjFHXXAM,229605,4,i'm not here to make friends,sam smith,hot
0.74,0.697,8,-4.912,1,0.034,0.0268,0.0,0.224,0.732,138.992,audio_features,6dgUya35uo964z7GZXM07g,spotify:track:6dgUya35uo964z7GZXM07g,https://api.spotify.com/v1/tracks/6dgUya35uo964z7GZXM07g,https://api.spotify.com/v1/audio-analysis/6dgUya35uo964z7GZXM07g,163648,4,nonsense,sabrina carpenter,hot
0.594,0.527,0,-9.335,1,0.0335,0.121,0.0,0.234,0.692,172.712,audio_features,23Lyy7ZXRvzfgH4JtDkKrX,spotify:track:23Lyy7ZXRvzfgH4JtDkKrX,https://api.spotify.com/v1/tracks/23Lyy7ZXRvzfgH4JtDkKrX,https://api.spotify.com/v1/audio-analysis/23Lyy7ZXRvzfgH4JtDkKrX,194019,4,no se va,grupo frontera,hot
0.696,0.793,8,-5.733,1,0.097,0.0683,3.78e-06,0.18,0.698,120.003,audio_features,6BePGk3eCan4FqaW2X8Qy3,spotify:track:6BePGk3eCan4FqaW2X8Qy3,https://api.spotify.com/v1/tracks/6BePGk3eCan4FqaW2X8Qy3,https://api.spotify.com/v1/audio-analysis/6BePGk3eCan4FqaW2X8Qy3,172253,4,10:35,tiesto featuring tate mcrae,hot
0.631,0.842,0,-4.022,1,0.0674,0.0495,2.25e-05,0.284,0.332,112.896,audio_features,4JGFQyEJXDLtB3kOL3M1F3,spotify:track:4JGFQyEJXDLtB3kOL3M1F3,https://api.spotify.com/v1/tracks/4JGFQyEJXDLtB3kOL3M1F3,https://api.spotify.com/v1/audio-analysis/4JGFQyEJXDLtB3kOL3M1F3,148023,4,snap,rosa linn,hot
0.485,0.409,9,-10.711,0,0.101,0.325,0.0,0.103,0.376,138.419,audio_features,3hxIUxnT27p5WcmjGUXNwx,spotify:track:3hxIUxnT27p5WcmjGUXNwx,https://api.spotify.com/v1/tracks/3hxIUxnT27p5WcmjGUXNwx,https://api.spotify.com/v1/audio-analysis/3hxIUxnT27p5WcmjGUXNwx,164571,4,shut up my moms calling,hotel ugly,hot
0.804,0.771,9,-4.067,0,0.0433,0.357,3.07e-06,0.108,0.739,126.956,audio_features,65FftemJ1DbbZ45DUfHJXE,spotify:track:65FftemJ1DbbZ45DUfHJXE,https://api.spotify.com/v1/tracks/65FftemJ1DbbZ45DUfHJXE,https://api.spotify.com/v1/audio-analysis/65FftemJ1DbbZ45DUfHJXE,212253,4,omg,newjeans,hot
0.707,0.261,9,-10.139,0,0.0784,0.853,0.0,0.127,0.545,65.038,audio_features,1eIXYZWEfJO3Na2LCCnIJE,spotify:track:1eIXYZWEfJO3Na2LCCnIJE,https://api.spotify.com/v1/tracks/1eIXYZWEfJO3Na2LCCnIJE,https://api.spotify.com/v1/audio-analysis/1eIXYZWEfJO3Na2LCCnIJE,183893,4,love language,sza,hot
0.772,0.73,11,-6.657,0,0.0972,0.152,0.000107,0.274,0.786,136.175,audio_features,1lRtH4FszTrwwlK5gTSbXO,spotify:track:1lRtH4FszTrwwlK5gTSbXO,https://api.spotify.com/v1/tracks/1lRtH4FszTrwwlK5gTSbXO,https://api.spotify.com/v1/audio-analysis/1lRtH4FszTrwwlK5gTSbXO,174943,3,amg,"gabito ballesteros, peso pluma & natanael cano",hot
0.302,0.557,9,-5.737,0,0.0326,0.063,0.344,0.118,0.103,113.563,audio_features,1rydhdFtKe2CRkiaVb7aGF,spotify:track:1rydhdFtKe2CRkiaVb7aGF,https://api.spotify.com/v1/tracks/1rydhdFtKe2CRkiaVb7aGF,https://api.spotify.com/v1/audio-analysis/1rydhdFtKe2CRkiaVb7aGF,411912,4,the black seminole.,lil yachty,hot
0.623,0.466,11,-7.6,1,0.0265,0.0421,1.45e-06,0.0996,0.272,81.98,audio_features,5Jwcv2Le3Klwgrgyqa12ZA,spotify:track:5Jwcv2Le3Klwgrgyqa12ZA,https://api.spotify.com/v1/tracks/5Jwcv2Le3Klwgrgyqa12ZA,https://api.spotify.com/v1/audio-analysis/5Jwcv2Le3Klwgrgyqa12ZA,225813,3,you didn't,brett young,hot
0.467,0.624,10,-8.511,0,0.0508,0.143,0.000899,0.145,0.31,141.889,audio_features,6BQrmjAgPfPTwILoFEK3Hd,spotify:track:6BQrmjAgPfPTwILoFEK3Hd,https://api.spotify.com/v1/tracks/6BQrmjAgPfPTwILoFEK3Hd,https://api.spotify.com/v1/audio-analysis/6BQrmjAgPfPTwILoFEK3Hd,225947,4,i wish you roses,kali uchis,hot
0.887,0.234,9,-14.52,1,0.178,0.111,0.67,0.13,0.197,140.02,audio_features,2mnXxnrX5vCGolNkaFvVeM,spotify:track:2mnXxnrX5vCGolNkaFvVeM,https://api.spotify.com/v1/tracks/2mnXxnrX5vCGolNkaFvVeM,https://api.spotify.com/v1/audio-analysis/2mnXxnrX5vCGolNkaFvVeM,196800,4,la jumpa,arcangel & bad bunny,hot
0.684,0.671,7,-4.392,0,0.0464,0.189,2.37e-05,0.122,0.156,88.048,audio_features,2Hh3ETdQKrmSI3QS0hme7g,spotify:track:2Hh3ETdQKrmSI3QS0hme7g,https://api.spotify.com/v1/tracks/2Hh3ETdQKrmSI3QS0hme7g,https://api.spotify.com/v1/audio-analysis/2Hh3ETdQKrmSI3QS0hme7g,199920,4,too many nights,metro boomin featuring don toliver & future,hot
0.806,0.64,11,-7.398,0,0.317,0.0864,0.0,0.201,0.716,160.054,audio_features,5gAwpwuchaCGnJLlBMGBzp,spotify:track:5gAwpwuchaCGnJLlBMGBzp,https://api.spotify.com/v1/tracks/5gAwpwuchaCGnJLlBMGBzp,https://api.spotify.com/v1/audio-analysis/5gAwpwuchaCGnJLlBMGBzp,213206,4,do it again,nle choppa & 2rare,hot
0.699,0.541,0,-4.943,1,0.0826,0.0628,0.0,0.0916,0.365,98.395,audio_features,6TBzRwnX2oYd8aOrOuyK1p,spotify:track:6TBzRwnX2oYd8aOrOuyK1p,https://api.spotify.com/v1/tracks/6TBzRwnX2oYd8aOrOuyK1p,https://api.spotify.com/v1/audio-analysis/6TBzRwnX2oYd8aOrOuyK1p,224921,4,fin de semana,junior h x oscar maydon,hot
0.734,0.605,1,-8.476,1,0.0699,0.0102,0.0,0.317,0.252,103.976,audio_features,7GeTsDIc5ykNB6lORO6Cee,spotify:track:7GeTsDIc5ykNB6lORO6Cee,https://api.spotify.com/v1/tracks/7GeTsDIc5ykNB6lORO6Cee,https://api.spotify.com/v1/audio-analysis/7GeTsDIc5ykNB6lORO6Cee,236795,4,circo loco,drake & 21 savage,hot
0.522,0.801,5,-5.424,1,0.1,0.224,0.0,0.301,0.491,155.928,audio_features,6kCFt2ATuMIE5H9zVEJXei,spotify:track:6kCFt2ATuMIE5H9zVEJXei,https://api.spotify.com/v1/tracks/6kCFt2ATuMIE5H9zVEJXei,https://api.spotify.com/v1/audio-analysis/6kCFt2ATuMIE5H9zVEJXei,189307,3,that's what tequila does,jason aldean,hot
0.88,0.746,10,-3.381,0,0.124,0.0129,0.0,0.105,0.315,130.045,audio_features,40V9sT2iWVgRa6b6JVGEq1,spotify:track:40V9sT2iWVgRa6b6JVGEq1,https://api.spotify.com/v1/tracks/40V9sT2iWVgRa6b6JVGEq1,https://api.spotify.com/v1/audio-analysis/40V9sT2iWVgRa6b6JVGEq1,165479,4,back end,finesse2tymes,hot
0.814,0.641,6,-5.957,0,0.111,0.027,0.0,0.0993,0.183,133.854,audio_features,3r8RuvgbX9s7ammBn07D3W,spotify:track:3r8RuvgbX9s7ammBn07D3W,https://api.spotify.com/v1/tracks/3r8RuvgbX9s7ammBn07D3W,https://api.spotify.com/v1/audio-analysis/3r8RuvgbX9s7ammBn07D3W,185507,4,ditto,newjeans,hot
0.4,0.647,2,-7.279,1,0.0337,0.176,5.79e-05,0.11,0.274,84.08,audio_features,5AihIu9yF3flkw1jFMyfwW,spotify:track:5AihIu9yF3flkw1jFMyfwW,https://api.spotify.com/v1/tracks/5AihIu9yF3flkw1jFMyfwW,https://api.spotify.com/v1/audio-analysis/5AihIu9yF3flkw1jFMyfwW,221520,4,human,cody johnson,hot
0.482,0.847,6,-4.741,1,0.0317,0.081,0.0,0.0832,0.592,76.01,audio_features,3Ga7Uele3zN57vQ4F0HPTW,spotify:track:3Ga7Uele3zN57vQ4F0HPTW,https://api.spotify.com/v1/tracks/3Ga7Uele3zN57vQ4F0HPTW,https://api.spotify.com/v1/audio-analysis/3Ga7Uele3zN57vQ4F0HPTW,198255,4,tennessee fan,morgan wallen,hot
0.679,0.769,0,-3.539,1,0.24,0.0537,0.0,0.309,0.424,130.094,audio_features,3fNMgjG8yXaSam46swhz7w,spotify:track:3fNMgjG8yXaSam46swhz7w,https://api.spotify.com/v1/tracks/3fNMgjG8yXaSam46swhz7w,https://api.spotify.com/v1/audio-analysis/3fNMgjG8yXaSam46swhz7w,177231,4,knight crawler,trippie redd & juice wrld,hot
0.738,0.666,5,-6.97,0,0.455,0.00361,0.0,0.107,0.215,161.734,audio_features,6ug9fUi5oLLgQgOF1G8WkM,spotify:track:6ug9fUi5oLLgQgOF1G8WkM,https://api.spotify.com/v1/tracks/6ug9fUi5oLLgQgOF1G8WkM,https://api.spotify.com/v1/audio-analysis/6ug9fUi5oLLgQgOF1G8WkM,177789,4,california breeze,lil baby,hot
0.557,0.597,5,-8.296,1,0.048,0.646,0.0,0.0974,0.414,78.526,audio_features,2lNTHWu2I5Tcz9ukWsV5Jj,spotify:track:2lNTHWu2I5Tcz9ukWsV5Jj,https://api.spotify.com/v1/tracks/2lNTHWu2I5Tcz9ukWsV5Jj,https://api.spotify.com/v1/audio-analysis/2lNTHWu2I5Tcz9ukWsV5Jj,175238,4,next thing you know,jordan davis,hot
0.901,0.589,1,-6.713,0,0.289,0.00302,0.000237,0.0992,0.399,98.002,audio_features,1zsPaEkglFvxjAhrM8yhpr,spotify:track:1zsPaEkglFvxjAhrM8yhpr,https://api.spotify.com/v1/tracks/1zsPaEkglFvxjAhrM8yhpr,https://api.spotify.com/v1/audio-analysis/1zsPaEkglFvxjAhrM8yhpr,196600,4,hey mor,ozuna featuring feid,hot
0.892,0.662,8,-3.894,1,0.162,0.169,1.24e-06,0.363,0.607,93.976,audio_features,54ELExv56KCAB4UP9cOCzC,spotify:track:54ELExv56KCAB4UP9cOCzC,https://api.spotify.com/v1/tracks/54ELExv56KCAB4UP9cOCzC,https://api.spotify.com/v1/audio-analysis/54ELExv56KCAB4UP9cOCzC,227013,4,gato de noche,nengo flow & bad bunny,hot
0.901,0.136,8,-16.127,0,0.102,0.667,0.354,0.109,0.643,150.076,audio_features,7EAMXbLcL0qXmciM5SwMh2,spotify:track:7EAMXbLcL0qXmciM5SwMh2,https://api.spotify.com/v1/tracks/7EAMXbLcL0qXmciM5SwMh2,https://api.spotify.com/v1/audio-analysis/7EAMXbLcL0qXmciM5SwMh2,211140,4,heart to heart,mac demarco,hot
0.668,0.802,5,-4.005,0,0.0917,0.0273,0.0,0.163,0.769,113.796,audio_features,6sZo5nJIsFWXefRCCexpx0,spotify:track:6sZo5nJIsFWXefRCCexpx0,https://api.spotify.com/v1/tracks/6sZo5nJIsFWXefRCCexpx0,https://api.spotify.com/v1/audio-analysis/6sZo5nJIsFWXefRCCexpx0,225789,4,never gonna not dance again,p!nk,hot
0.655,0.869,7,-4.807,1,0.0633,0.00408,0.0,0.104,0.541,114.984,audio_features,6Z1bV93BP95h4YjIavrQPf,spotify:track:6Z1bV93BP95h4YjIavrQPf,https://api.spotify.com/v1/tracks/6Z1bV93BP95h4YjIavrQPf,https://api.spotify.com/v1/audio-analysis/6Z1bV93BP95h4YjIavrQPf,179645,4,dancin' in the country,tyler hubbard,hot
0.639,0.791,10,-4.443,0,0.253,0.0275,0.0,0.362,0.939,92.603,audio_features,25ZAibhr3bdlMCLmubZDVt,spotify:track:25ZAibhr3bdlMCLmubZDVt,https://api.spotify.com/v1/tracks/25ZAibhr3bdlMCLmubZDVt,https://api.spotify.com/v1/audio-analysis/25ZAibhr3bdlMCLmubZDVt,222347,4,que pretendes,"j balvin, bad bunny",not_hot
0.877,0.557,9,-9.074,1,0.0911,0.169,0.0,0.265,0.829,152.874,audio_features,59WWulo1LM0njpIkcduCMn,spotify:track:59WWulo1LM0njpIkcduCMn,https://api.spotify.com/v1/tracks/59WWulo1LM0njpIkcduCMn,https://api.spotify.com/v1/audio-analysis/59WWulo1LM0njpIkcduCMn,147843,4,tão linda,atitude 67,not_hot
0.866,0.448,1,-10.226,1,0.328,0.0492,0.0,0.0784,0.342,119.974,audio_features,0q9Vpg3DLMjm9rx5LnXwXE,spotify:track:0q9Vpg3DLMjm9rx5LnXwXE,https://api.spotify.com/v1/tracks/0q9Vpg3DLMjm9rx5LnXwXE,https://api.spotify.com/v1/audio-analysis/0q9Vpg3DLMjm9rx5LnXwXE,236000,4,nisida,capo plaza,not_hot
0.639,0.893,9,-6.509,1,0.036,0.289,0.00816,0.222,0.966,126.143,audio_features,5jkFvD4UJrmdoezzT1FRoP,spotify:track:5jkFvD4UJrmdoezzT1FRoP,https://api.spotify.com/v1/tracks/5jkFvD4UJrmdoezzT1FRoP,https://api.spotify.com/v1/audio-analysis/5jkFvD4UJrmdoezzT1FRoP,351573,4,rasputin,"majestic, boney m.",not_hot
0.259,0.437,11,-6.589,0,0.0386,0.102,1.32e-06,0.106,0.0951,180.042,audio_features,3e7sxremeOE3wTySiOhGiP,spotify:track:3e7sxremeOE3wTySiOhGiP,https://api.spotify.com/v1/tracks/3e7sxremeOE3wTySiOhGiP,https://api.spotify.com/v1/audio-analysis/3e7sxremeOE3wTySiOhGiP,239000,4,dusk till dawn - radio edit,"zayn, sia",not_hot
0.671,0.794,10,-5.16,0,0.0533,0.214,0.000517,0.173,0.763,171.977,audio_features,5ZjJT7BB8OoVjyRZRYGen8,spotify:track:5ZjJT7BB8OoVjyRZRYGen8,https://api.spotify.com/v1/tracks/5ZjJT7BB8OoVjyRZRYGen8,https://api.spotify.com/v1/audio-analysis/5ZjJT7BB8OoVjyRZRYGen8,240000,4,tonta,"r.k.m & ken-y, natti natasha",not_hot
0.709,0.548,10,-8.493,1,0.353,0.65,1.59e-06,0.133,0.543,83.995,audio_features,1tkg4EHVoqnhR6iFEXb60y,spotify:track:1tkg4EHVoqnhR6iFEXb60y,https://api.spotify.com/v1/tracks/1tkg4EHVoqnhR6iFEXb60y,https://api.spotify.com/v1/audio-analysis/1tkg4EHVoqnhR6iFEXb60y,160000,4,what you know bout love,pop smoke,not_hot
0.24,0.598,7,-8.435,1,0.0369,0.766,0.0,0.117,0.776,201.629,audio_features,5hslUAKq9I9CG2bAulFkHN,spotify:track:5hslUAKq9I9CG2bAulFkHN,https://api.spotify.com/v1/tracks/5hslUAKq9I9CG2bAulFkHN,https://api.spotify.com/v1/audio-analysis/5hslUAKq9I9CG2bAulFkHN,151933,3,it's the most wonderful time of the year,andy williams,not_hot
0.598,0.734,10,-3.982,1,0.116,0.208,0.0,0.272,0.621,179.885,audio_features,1GNSWpe2SB30zYGbNTD96b,spotify:track:1GNSWpe2SB30zYGbNTD96b,https://api.spotify.com/v1/tracks/1GNSWpe2SB30zYGbNTD96b,https://api.spotify.com/v1/audio-analysis/1GNSWpe2SB30zYGbNTD96b,180867,4,no bailes sola,"danna paola, sebastian yatra",not_hot
0.538,0.409,9,-6.581,0,0.0505,0.172,0.0,0.11,0.265,171.838,audio_features,0OCRwXbQRdOZ1OtB4Imsp1,spotify:track:0OCRwXbQRdOZ1OtB4Imsp1,https://api.spotify.com/v1/tracks/0OCRwXbQRdOZ1OtB4Imsp1,https://api.spotify.com/v1/audio-analysis/0OCRwXbQRdOZ1OtB4Imsp1,205440,4,love someone,lukas graham,not_hot
0.682,0.919,0,-3.18,0,0.0875,0.256,0.0,0.442,0.535,95.982,audio_features,6KgBpzTuTRPebChN0VTyzV,spotify:track:6KgBpzTuTRPebChN0VTyzV,https://api.spotify.com/v1/tracks/6KgBpzTuTRPebChN0VTyzV,https://api.spotify.com/v1/audio-analysis/6KgBpzTuTRPebChN0VTyzV,159736,4,good as hell,lizzo,not_hot
0.708,0.604,7,-8.477,0,0.0489,0.279,0.0,0.14,0.463,140.092,audio_features,6uMdn1ovj2ZRHGMbiTQAvy,spotify:track:6uMdn1ovj2ZRHGMbiTQAvy,https://api.spotify.com/v1/tracks/6uMdn1ovj2ZRHGMbiTQAvy,https://api.spotify.com/v1/audio-analysis/6uMdn1ovj2ZRHGMbiTQAvy,220071,4,fumo da solo,izi,not_hot
0.938,0.897,9,-6.068,1,0.253,0.128,0.0,0.0887,0.685,128.043,audio_features,3k6n8FdhntF9nzQpVn0OFs,spotify:track:3k6n8FdhntF9nzQpVn0OFs,https://api.spotify.com/v1/tracks/3k6n8FdhntF9nzQpVn0OFs,https://api.spotify.com/v1/audio-analysis/3k6n8FdhntF9nzQpVn0OFs,133125,4,fugtig,ude af kontrol,not_hot
0.484,0.876,6,-4.817,1,0.209,0.365,0.0,0.071,0.755,171.912,audio_features,0wOsbCajTcYcXy4fpUlPIC,spotify:track:0wOsbCajTcYcXy4fpUlPIC,https://api.spotify.com/v1/tracks/0wOsbCajTcYcXy4fpUlPIC,https://api.spotify.com/v1/audio-analysis/0wOsbCajTcYcXy4fpUlPIC,206512,4,online,snik,not_hot
0.628,0.64,6,-4.164,0,0.0491,0.0992,0.0,0.138,0.409,129.815,audio_features,38SKB7UfhL6Sd6Joxex5yK,spotify:track:38SKB7UfhL6Sd6Joxex5yK,https://api.spotify.com/v1/tracks/38SKB7UfhL6Sd6Joxex5yK,https://api.spotify.com/v1/audio-analysis/38SKB7UfhL6Sd6Joxex5yK,201081,4,don't know what to do,blackpink,not_hot
0.553,0.586,11,-6.319,1,0.0362,0.697,0.0,0.0813,0.443,126.684,audio_features,3EPXxR3ImUwfayaurPi3cm,spotify:track:3EPXxR3ImUwfayaurPi3cm,https://api.spotify.com/v1/tracks/3EPXxR3ImUwfayaurPi3cm,https://api.spotify.com/v1/audio-analysis/3EPXxR3ImUwfayaurPi3cm,196373,4,be alright,dean lewis,not_hot
0.652,0.621,7,-6.011,1,0.526,0.28,0.0,0.116,0.377,87.767,audio_features,2S8wxDFED8PAo4ZqhyMRh2,spotify:track:2S8wxDFED8PAo4ZqhyMRh2,https://api.spotify.com/v1/tracks/2S8wxDFED8PAo4ZqhyMRh2,https://api.spotify.com/v1/audio-analysis/2S8wxDFED8PAo4ZqhyMRh2,253133,4,l'ancien,heuss l'enfoiré,not_hot
0.824,0.584,10,-7.098,0,0.221,0.0718,0.0,0.106,0.219,139.965,audio_features,3e7Y6sfFlIdBMJhX7wpqVO,spotify:track:3e7Y6sfFlIdBMJhX7wpqVO,https://api.spotify.com/v1/tracks/3e7Y6sfFlIdBMJhX7wpqVO,https://api.spotify.com/v1/audio-analysis/3e7Y6sfFlIdBMJhX7wpqVO,188600,4,+44,lil krystalll,not_hot
0.778,0.651,9,-5.421,0,0.266,0.167,0.0,0.177,0.569,100.094,audio_features,7CtbxAGq2P0jtYh6SH9DMR,spotify:track:7CtbxAGq2P0jtYh6SH9DMR,https://api.spotify.com/v1/tracks/7CtbxAGq2P0jtYh6SH9DMR,https://api.spotify.com/v1/audio-analysis/7CtbxAGq2P0jtYh6SH9DMR,159666,4,"agua (with j balvin) - music from ""sponge on the run"" movie",tainy,not_hot
0.766,0.709,9,-6.471,0,0.123,0.204,1.41e-05,0.126,0.506,128.07,audio_features,1P17dC1amhFzptugyAO7Il,spotify:track:1P17dC1amhFzptugyAO7Il,https://api.spotify.com/v1/tracks/1P17dC1amhFzptugyAO7Il,https://api.spotify.com/v1/audio-analysis/1P17dC1amhFzptugyAO7Il,211853,4,look what you made me do,taylor swift,not_hot
0.67,0.896,1,-4.673,1,0.058,0.0342,3.21e-05,0.344,0.403,101.216,audio_features,2USlegnFJLrVLpoVfPimKB,spotify:track:2USlegnFJLrVLpoVfPimKB,https://api.spotify.com/v1/tracks/2USlegnFJLrVLpoVfPimKB,https://api.spotify.com/v1/audio-analysis/2USlegnFJLrVLpoVfPimKB,160000,3,thunder,"gabry ponte, lum!x, prezioso",not_hot
0.785,0.431,10,-8.756,0,0.0364,0.123,0.0,0.0887,0.236,127.085,audio_features,0Aqi7ArnBrGblW5T6p2jmD,spotify:track:0Aqi7ArnBrGblW5T6p2jmD,https://api.spotify.com/v1/tracks/0Aqi7ArnBrGblW5T6p2jmD,https://api.spotify.com/v1/audio-analysis/0Aqi7ArnBrGblW5T6p2jmD,159382,4,falling,trevor daniel,not_hot
0.759,0.548,9,-6.049,0,0.029,0.0392,0.0,0.0828,0.749,116.967,audio_features,6v3KW9xbzN5yKLt9YKDYA2,spotify:track:6v3KW9xbzN5yKLt9YKDYA2,https://api.spotify.com/v1/tracks/6v3KW9xbzN5yKLt9YKDYA2,https://api.spotify.com/v1/audio-analysis/6v3KW9xbzN5yKLt9YKDYA2,190800,4,señorita,"shawn mendes, camila cabello",not_hot
0.94,0.492,9,-7.056,0,0.231,0.0805,0.0,0.104,0.775,100.01,audio_features,0QHPrNPQ7lSJUGjJ3z2Brq,spotify:track:0QHPrNPQ7lSJUGjJ3z2Brq,https://api.spotify.com/v1/tracks/0QHPrNPQ7lSJUGjJ3z2Brq,https://api.spotify.com/v1/audio-analysis/0QHPrNPQ7lSJUGjJ3z2Brq,201600,4,chivas,"kkevin, g.w.m.",not_hot
0.604,0.687,0,-5.13,0,0.0327,0.757,0.234,0.0718,0.504,119.992,audio_features,3vAncbML0jhNrp63DKhsCo,spotify:track:3vAncbML0jhNrp63DKhsCo,https://api.spotify.com/v1/tracks/3vAncbML0jhNrp63DKhsCo,https://api.spotify.com/v1/audio-analysis/3vAncbML0jhNrp63DKhsCo,201659,4,round and round,"heize, han suji",not_hot
0.863,0.631,7,-4.689,1,0.0534,0.305,3.04e-05,0.123,0.817,128.977,audio_features,4nK5YrxbMGZstTLbvj6Gxw,spotify:track:4nK5YrxbMGZstTLbvj6Gxw,https://api.spotify.com/v1/tracks/4nK5YrxbMGZstTLbvj6Gxw,https://api.spotify.com/v1/audio-analysis/4nK5YrxbMGZstTLbvj6Gxw,223480,4,supalonely,"benee, gus dapperton",not_hot
0.736,0.632,11,-4.939,0,0.0648,0.18,0.0,0.349,0.503,92.03,audio_features,7ndTONDDRFGiPnnhOzOXxq,spotify:track:7ndTONDDRFGiPnnhOzOXxq,https://api.spotify.com/v1/tracks/7ndTONDDRFGiPnnhOzOXxq,https://api.spotify.com/v1/audio-analysis/7ndTONDDRFGiPnnhOzOXxq,216107,4,la nota,"manuel turizo, rauw alejandro, myke towers",not_hot
0.554,0.804,2,-5.957,1,0.0291,0.0473,0.0,0.236,0.739,91.004,audio_features,7dODNcz1h6UFj8GHlvRyqP,spotify:track:7dODNcz1h6UFj8GHlvRyqP,https://api.spotify.com/v1/tracks/7dODNcz1h6UFj8GHlvRyqP,https://api.spotify.com/v1/audio-analysis/7dODNcz1h6UFj8GHlvRyqP,315867,4,願い,sumika,not_hot
0.477,0.682,1,-4.931,0,0.0925,0.153,0.0,0.0763,0.345,110.567,audio_features,6b2RcmUt1g9N9mQ3CbjX2Y,spotify:track:6b2RcmUt1g9N9mQ3CbjX2Y,https://api.spotify.com/v1/tracks/6b2RcmUt1g9N9mQ3CbjX2Y,https://api.spotify.com/v1/audio-analysis/6b2RcmUt1g9N9mQ3CbjX2Y,202205,5,how do you sleep?,sam smith,not_hot
0.771,0.765,1,-3.887,0,0.0508,0.0487,0.0,0.313,0.66,115.984,audio_features,478g4LSkyMB1PMkVOVmIaE,spotify:track:478g4LSkyMB1PMkVOVmIaE,https://api.spotify.com/v1/tracks/478g4LSkyMB1PMkVOVmIaE,https://api.spotify.com/v1/audio-analysis/478g4LSkyMB1PMkVOVmIaE,263013,4,location,"karol g, anuel aa, j balvin",not_hot
0.781,0.768,11,-5.991,1,0.0394,0.0119,4.91e-06,0.325,0.486,123.07,audio_features,5N5k9nd479b1xpDZ4usjrg,spotify:track:5N5k9nd479b1xpDZ4usjrg,https://api.spotify.com/v1/tracks/5N5k9nd479b1xpDZ4usjrg,https://api.spotify.com/v1/audio-analysis/5N5k9nd479b1xpDZ4usjrg,213309,4,promises (with sam smith),"calvin harris, jessie reyez",not_hot
0.889,0.34,11,-7.773,0,0.0697,0.218,0.13,0.055,0.716,94.009,audio_features,54bFM56PmE4YLRnqpW6Tha,spotify:track:54bFM56PmE4YLRnqpW6Tha,https://api.spotify.com/v1/tracks/54bFM56PmE4YLRnqpW6Tha,https://api.spotify.com/v1/audio-analysis/54bFM56PmE4YLRnqpW6Tha,174321,4,therefore i am,billie eilish,not_hot
0.754,0.58,1,-8.357,0,0.309,0.0749,0.0,0.216,0.47,91.068,audio_features,1ObkdnvGTddLjHmk7jgsFD,spotify:track:1ObkdnvGTddLjHmk7jgsFD,https://api.spotify.com/v1/tracks/1ObkdnvGTddLjHmk7jgsFD,https://api.spotify.com/v1/audio-analysis/1ObkdnvGTddLjHmk7jgsFD,350272,4,мама,"scriptonite, feduk, truwer, niman, basta",not_hot
0.664,0.714,7,-6.645,0,0.111,0.0353,8.42e-06,0.0843,0.71,101.969,audio_features,1MtUq6Wp1eQ8PC6BbPCj8P,spotify:track:1MtUq6Wp1eQ8PC6BbPCj8P,https://api.spotify.com/v1/tracks/1MtUq6Wp1eQ8PC6BbPCj8P,https://api.spotify.com/v1/audio-analysis/1MtUq6Wp1eQ8PC6BbPCj8P,197933,4,i took a pill in ibiza - seeb remix,mike posner,not_hot
0.57,0.639,7,-4.892,0,0.293,0.625,0.0,0.121,0.85,81.465,audio_features,52Vrauy7m3EtC1aQqj7Rfp,spotify:track:52Vrauy7m3EtC1aQqj7Rfp,https://api.spotify.com/v1/tracks/52Vrauy7m3EtC1aQqj7Rfp,https://api.spotify.com/v1/audio-analysis/52Vrauy7m3EtC1aQqj7Rfp,135441,4,zeze (feat. travis scott & offset),kodak black,not_hot
0.714,0.528,0,-5.219,1,0.0381,0.698,0.0,0.12,0.538,91.952,audio_features,6qqd7DGn2VXzxsR4k3Ycun,spotify:track:6qqd7DGn2VXzxsR4k3Ycun,https://api.spotify.com/v1/tracks/6qqd7DGn2VXzxsR4k3Ycun,https://api.spotify.com/v1/audio-analysis/6qqd7DGn2VXzxsR4k3Ycun,200594,4,fantasias,"rauw alejandro, farruko",not_hot
